Fecha;HORA;PAB01_PTR_I02_PV
10/09/2023;14:10:00;5.49998
10/09/2023;14:20:00;5.4962
10/09/2023;14:30:00;5.4669
10/09/2023;14:40:00;5.45641
10/09/2023;14:50:00;5.45705
10/09/2023;15:00:00;5.46834
10/09/2023;15:10:00;5.47518
10/09/2023;15:20:00;5.48107
10/09/2023;15:30:00;5.479
10/09/2023;15:40:00;5.4711
10/09/2023;15:50:00;5.46274
10/09/2023;16:00:00;5.46482
10/09/2023;16:10:00;5.4658
10/09/2023;16:20:00;5.46356
10/09/2023;16:30:00;5.50643
10/09/2023;16:40:00;5.54948
10/09/2023;16:50:00;5.57412
10/09/2023;17:00:00;5.56486
10/09/2023;17:10:00;5.55265
10/09/2023;17:20:00;5.54528
10/09/2023;17:30:00;5.53853
10/09/2023;17:40:00;5.54537
10/09/2023;17:50:00;5.55836
10/09/2023;18:00:00;5.58014
10/09/2023;18:10:00;5.58456
10/09/2023;18:20:00;5.57898
10/09/2023;18:30:00;5.56476
10/09/2023;18:40:00;5.55684
10/09/2023;18:50:00;5.55596
10/09/2023;19:00:00;5.55795
10/09/2023;19:10:00;5.56706
10/09/2023;19:20:00;5.57188
10/09/2023;19:30:00;5.56333
10/09/2023;19:40:00;5.54854
10/09/2023;19:50:00;5.54281
10/09/2023;20:00:00;5.53386
10/09/2023;20:10:00;5.53348
10/09/2023;20:20:00;5.53528
10/09/2023;20:30:00;5.54359
10/09/2023;20:40:00;5.55515
10/09/2023;20:50:00;5.5595
10/09/2023;21:00:00;5.55505
10/09/2023;21:10:00;5.55232
10/09/2023;21:20:00;5.54632
10/09/2023;21:30:00;5.53414
10/09/2023;21:40:00;5.52871
10/09/2023;21:50:00;5.53527
10/09/2023;22:00:00;5.54724
10/09/2023;22:10:00;5.55177
10/09/2023;22:20:00;5.54307
10/09/2023;22:30:00;5.53067
10/09/2023;22:40:00;5.5261
10/09/2023;22:50:00;5.52386
10/09/2023;23:00:00;5.55151
10/09/2023;23:10:00;5.57153
10/09/2023;23:20:00;5.57905
10/09/2023;23:30:00;5.57908
10/09/2023;23:40:00;5.57308
10/09/2023;23:50:00;5.56874
11/09/2023;0:00:00;5.55908
11/09/2023;0:10:00;5.55905
11/09/2023;0:20:00;5.56282
11/09/2023;0:30:00;5.5718
11/09/2023;0:40:00;5.57416
11/09/2023;0:50:00;5.57593
11/09/2023;1:00:00;5.57787
11/09/2023;1:10:00;5.57865
11/09/2023;1:20:00;5.58346
11/09/2023;1:30:00;5.57751
11/09/2023;1:40:00;5.56726
11/09/2023;1:50:00;5.57299
11/09/2023;2:00:00;5.56748
11/09/2023;2:10:00;5.56937
11/09/2023;2:20:00;5.56928
11/09/2023;2:30:00;5.56356
11/09/2023;2:40:00;5.55636
11/09/2023;2:50:00;5.55419
11/09/2023;3:00:00;5.56308
11/09/2023;3:10:00;5.57359
11/09/2023;3:20:00;5.59674
11/09/2023;3:30:00;5.58649
11/09/2023;3:40:00;5.57068
11/09/2023;3:50:00;5.56632
11/09/2023;4:00:00;5.54612
11/09/2023;4:10:00;5.53107
11/09/2023;4:20:00;5.45089
11/09/2023;4:30:00;3.26157
11/09/2023;4:40:00;1.13684
11/09/2023;4:50:00;1.7183
11/09/2023;5:00:00;1.56723
11/09/2023;5:10:00;1.45085
11/09/2023;5:20:00;1.65207
11/09/2023;5:30:00;2.64672
11/09/2023;5:40:00;3.89006
11/09/2023;5:50:00;5.11636
11/09/2023;6:00:00;5.59127
11/09/2023;6:10:00;5.76614
11/09/2023;6:20:00;5.82759
11/09/2023;6:30:00;5.84789
11/09/2023;6:40:00;5.85042
11/09/2023;6:50:00;5.85241
11/09/2023;7:00:00;5.86054
11/09/2023;7:10:00;5.87342
11/09/2023;7:20:00;5.87687
11/09/2023;7:30:00;5.88375
11/09/2023;7:40:00;5.88701
11/09/2023;7:50:00;5.88432
11/09/2023;8:00:00;5.87956
11/09/2023;8:10:00;5.87784
11/09/2023;8:20:00;5.87078
11/09/2023;8:30:00;5.83575
11/09/2023;8:40:00;5.8133
11/09/2023;8:50:00;5.80079
11/09/2023;9:00:00;5.79552
11/09/2023;9:10:00;5.80176
11/09/2023;9:20:00;5.80299
11/09/2023;9:30:00;5.78035
11/09/2023;9:40:00;5.75979
11/09/2023;9:50:00;5.745
11/09/2023;10:00:00;5.73755
11/09/2023;10:10:00;5.73962
11/09/2023;10:20:00;5.74151
11/09/2023;10:30:00;5.77402
11/09/2023;10:40:00;5.79911
11/09/2023;10:50:00;5.8058
11/09/2023;11:00:00;5.81369
11/09/2023;11:10:00;5.81997
11/09/2023;11:20:00;5.8246
11/09/2023;11:30:00;5.83626
11/09/2023;11:40:00;5.83518
11/09/2023;11:50:00;5.82936
11/09/2023;12:00:00;5.82536
11/09/2023;12:10:00;5.83116
11/09/2023;12:20:00;5.83596
11/09/2023;12:30:00;5.83572
11/09/2023;12:40:00;5.82433
11/09/2023;12:50:00;5.81395
11/09/2023;13:00:00;5.82063
11/09/2023;13:10:00;5.83315
11/09/2023;13:20:00;5.83774
11/09/2023;13:30:00;5.8468
11/09/2023;13:40:00;5.85352
11/09/2023;13:50:00;5.86122
11/09/2023;14:00:00;5.86146
11/09/2023;14:10:00;5.85724
11/09/2023;14:20:00;5.85848
11/09/2023;14:30:00;5.84123
11/09/2023;14:40:00;5.82744
11/09/2023;14:50:00;5.83485
11/09/2023;15:00:00;5.82985
11/09/2023;15:10:00;5.82764
11/09/2023;15:20:00;5.71584
11/09/2023;15:30:00;3.84887
11/09/2023;15:40:00;1.8697
11/09/2023;15:50:00;1.30307
11/09/2023;16:00:00;1.71185
11/09/2023;16:10:00;1.47889
11/09/2023;16:20:00;1.54438
11/09/2023;16:30:00;1.58571
11/09/2023;16:40:00;1.4686
11/09/2023;16:50:00;1.59857
11/09/2023;17:00:00;1.50616
11/09/2023;17:10:00;1.53813
11/09/2023;17:20:00;1.53742
11/09/2023;17:30:00;2.14135
11/09/2023;17:40:00;2.88822
11/09/2023;17:50:00;4.17235
11/09/2023;18:00:00;5.30005
11/09/2023;18:10:00;5.52618
11/09/2023;18:20:00;5.55939
11/09/2023;18:30:00;5.56828
11/09/2023;18:40:00;5.56714
11/09/2023;18:50:00;5.56891
11/09/2023;19:00:00;5.55822
11/09/2023;19:10:00;5.54654
11/09/2023;19:20:00;5.54064
11/09/2023;19:30:00;5.53779
11/09/2023;19:40:00;5.54096
11/09/2023;19:50:00;5.54535
11/09/2023;20:00:00;5.55233
11/09/2023;20:10:00;5.55539
11/09/2023;20:20:00;5.54994
11/09/2023;20:30:00;5.52081
11/09/2023;20:40:00;5.50643
11/09/2023;20:50:00;5.50447
11/09/2023;21:00:00;5.50333
11/09/2023;21:10:00;5.50886
11/09/2023;21:20:00;5.51491
11/09/2023;21:30:00;5.51859
11/09/2023;21:40:00;5.51586
11/09/2023;21:50:00;5.50663
11/09/2023;22:00:00;5.50031
11/09/2023;22:10:00;5.50788
11/09/2023;22:20:00;5.51348
11/09/2023;22:30:00;5.51469
11/09/2023;22:40:00;5.5176
11/09/2023;22:50:00;5.52401
11/09/2023;23:00:00;5.52872
11/09/2023;23:10:00;5.5308
11/09/2023;23:20:00;5.52867
11/09/2023;23:30:00;5.54839
11/09/2023;23:40:00;5.55691
11/09/2023;23:50:00;5.56023
12/09/2023;0:00:00;5.5783
12/09/2023;0:10:00;5.58991
12/09/2023;0:20:00;5.59431
12/09/2023;0:30:00;5.58563
12/09/2023;0:40:00;5.58062
12/09/2023;0:50:00;5.57707
12/09/2023;1:00:00;5.5813
12/09/2023;1:10:00;5.59469
12/09/2023;1:20:00;5.6202
12/09/2023;1:30:00;5.62613
12/09/2023;1:40:00;5.62124
12/09/2023;1:50:00;5.61378
12/09/2023;2:00:00;5.61444
12/09/2023;2:10:00;5.61215
12/09/2023;2:20:00;5.61787
12/09/2023;2:30:00;5.63045
12/09/2023;2:40:00;5.63958
12/09/2023;2:50:00;5.64233
12/09/2023;3:00:00;5.64138
12/09/2023;3:10:00;5.63719
12/09/2023;3:20:00;5.6359
12/09/2023;3:30:00;5.62519
12/09/2023;3:40:00;5.61945
12/09/2023;3:50:00;5.61479
12/09/2023;4:00:00;5.62511
12/09/2023;4:10:00;5.62755
12/09/2023;4:20:00;5.53859
12/09/2023;4:30:00;3.34434
12/09/2023;4:40:00;1.16735
12/09/2023;4:50:00;1.72891
12/09/2023;5:00:00;1.60423
12/09/2023;5:10:00;1.47313
12/09/2023;5:20:00;1.6755
12/09/2023;5:30:00;2.51119
12/09/2023;5:40:00;3.78893
12/09/2023;5:50:00;5.09066
12/09/2023;6:00:00;5.58012
12/09/2023;6:10:00;5.75064
12/09/2023;6:20:00;5.80785
12/09/2023;6:30:00;5.81148
12/09/2023;6:40:00;5.80727
12/09/2023;6:50:00;5.80086
12/09/2023;7:00:00;5.80563
12/09/2023;7:10:00;5.81059
12/09/2023;7:20:00;5.81194
12/09/2023;7:30:00;5.82787
12/09/2023;7:40:00;5.83666
12/09/2023;7:50:00;5.83542
12/09/2023;8:00:00;5.82811
12/09/2023;8:10:00;5.80702
12/09/2023;8:20:00;5.79381
12/09/2023;8:30:00;5.76023
12/09/2023;8:40:00;5.7419
12/09/2023;8:50:00;5.73187
12/09/2023;9:00:00;5.71568
12/09/2023;9:10:00;5.71536
12/09/2023;9:20:00;5.74312
12/09/2023;9:30:00;5.71986
12/09/2023;9:40:00;5.69967
12/09/2023;9:50:00;5.68709
12/09/2023;10:00:00;5.6711
12/09/2023;10:10:00;5.6674
12/09/2023;10:20:00;5.67451
12/09/2023;10:30:00;5.7188
12/09/2023;10:40:00;5.72131
12/09/2023;10:50:00;5.69726
12/09/2023;11:00:00;5.66727
12/09/2023;11:10:00;5.66241
12/09/2023;11:20:00;5.66966
12/09/2023;11:30:00;5.70888
12/09/2023;11:40:00;5.71926
12/09/2023;11:50:00;5.71332
12/09/2023;12:00:00;5.68379
12/09/2023;12:10:00;5.66875
12/09/2023;12:20:00;5.66148
12/09/2023;12:30:00;5.70618
12/09/2023;12:40:00;5.72968
12/09/2023;12:50:00;5.73635
12/09/2023;13:00:00;5.74041
12/09/2023;13:10:00;5.74642
12/09/2023;13:20:00;5.75512
12/09/2023;13:30:00;5.77031
12/09/2023;13:40:00;5.84531
12/09/2023;13:50:00;5.88563
12/09/2023;14:00:00;5.89681
12/09/2023;14:10:00;5.90464
12/09/2023;14:20:00;5.78835
12/09/2023;14:30:00;5.0129
12/09/2023;14:40:00;4.52339
12/09/2023;14:50:00;4.20356
12/09/2023;15:00:00;3.99671
12/09/2023;15:10:00;3.86846
12/09/2023;15:20:00;3.78693
12/09/2023;15:30:00;3.79848
12/09/2023;15:40:00;3.81734
12/09/2023;15:50:00;3.82841
12/09/2023;16:00:00;3.85206
12/09/2023;16:10:00;3.86653
12/09/2023;16:20:00;3.87412
12/09/2023;16:30:00;4.62801
12/09/2023;16:40:00;5.36088
12/09/2023;16:50:00;5.63233
12/09/2023;17:00:00;5.75488
12/09/2023;17:10:00;5.80139
12/09/2023;17:20:00;5.8162
12/09/2023;17:30:00;5.83294
12/09/2023;17:40:00;5.85229
12/09/2023;17:50:00;5.86737
12/09/2023;18:00:00;5.879
12/09/2023;18:10:00;5.8817
12/09/2023;18:20:00;5.87199
12/09/2023;18:30:00;5.26665
12/09/2023;18:40:00;4.63214
12/09/2023;18:50:00;4.25717
12/09/2023;19:00:00;4.02422
12/09/2023;19:10:00;3.87415
12/09/2023;19:20:00;3.78838
12/09/2023;19:30:00;3.74497
12/09/2023;19:40:00;3.72515
12/09/2023;19:50:00;3.70999
12/09/2023;20:00:00;3.69608
12/09/2023;20:10:00;3.68453
12/09/2023;20:20:00;3.68006
12/09/2023;20:30:00;4.49593
12/09/2023;20:40:00;5.31746
12/09/2023;20:50:00;5.6237
12/09/2023;21:00:00;5.73287
12/09/2023;21:10:00;5.77599
12/09/2023;21:20:00;5.79214
12/09/2023;21:30:00;5.81475
12/09/2023;21:40:00;5.83523
12/09/2023;21:50:00;5.84816
12/09/2023;22:00:00;5.87515
12/09/2023;22:10:00;5.91377
12/09/2023;22:20:00;5.92309
12/09/2023;22:30:00;5.92379
12/09/2023;22:40:00;5.93497
12/09/2023;22:50:00;5.9502
12/09/2023;23:00:00;5.95972
12/09/2023;23:10:00;5.9637
12/09/2023;23:20:00;5.9584
12/09/2023;23:30:00;5.94884
12/09/2023;23:40:00;5.94461
12/09/2023;23:50:00;5.94674
13/09/2023;0:00:00;5.9618
13/09/2023;0:10:00;5.96634
13/09/2023;0:20:00;5.96104
13/09/2023;0:30:00;5.95183
13/09/2023;0:40:00;5.93464
13/09/2023;0:50:00;5.92981
13/09/2023;1:00:00;5.92798
13/09/2023;1:10:00;5.92692
13/09/2023;1:20:00;5.92762
13/09/2023;1:30:00;5.9196
13/09/2023;1:40:00;5.91719
13/09/2023;1:50:00;5.91688
13/09/2023;2:00:00;5.92886
13/09/2023;2:10:00;5.93007
13/09/2023;2:20:00;5.93101
13/09/2023;2:30:00;5.93268
13/09/2023;2:40:00;5.94989
13/09/2023;2:50:00;5.96116
13/09/2023;3:00:00;5.95011
13/09/2023;3:10:00;5.93153
13/09/2023;3:20:00;5.92682
13/09/2023;3:30:00;5.92002
13/09/2023;3:40:00;5.9149
13/09/2023;3:50:00;5.91247
13/09/2023;4:00:00;5.90499
13/09/2023;4:10:00;5.89534
13/09/2023;4:20:00;5.88609
13/09/2023;4:30:00;5.3935
13/09/2023;4:40:00;4.72434
13/09/2023;4:50:00;4.33287
13/09/2023;5:00:00;4.10421
13/09/2023;5:10:00;3.97209
13/09/2023;5:20:00;3.97209
13/09/2023;5:30:00;3.88897
13/09/2023;5:40:00;3.85434
13/09/2023;5:50:00;3.85698
13/09/2023;6:00:00;3.85797
13/09/2023;6:10:00;3.86172
13/09/2023;6:20:00;3.86784
13/09/2023;6:30:00;3.86705
13/09/2023;6:40:00;3.84467
13/09/2023;6:50:00;3.82059
13/09/2023;7:00:00;3.81134
13/09/2023;7:10:00;3.80777
13/09/2023;7:20:00;3.80728
13/09/2023;7:30:00;3.80396
13/09/2023;7:40:00;3.8096
13/09/2023;7:50:00;3.81443
13/09/2023;8:00:00;3.81755
13/09/2023;8:10:00;3.81306
13/09/2023;8:20:00;3.78177
13/09/2023;8:30:00;3.85228
13/09/2023;8:40:00;4.8349
13/09/2023;8:50:00;5.41104
13/09/2023;9:00:00;5.62043
13/09/2023;9:10:00;5.71067
13/09/2023;9:20:00;5.74838
13/09/2023;9:30:00;5.78136
13/09/2023;9:40:00;5.80344
13/09/2023;9:50:00;5.81056
13/09/2023;10:00:00;5.81212
13/09/2023;10:10:00;5.81524
13/09/2023;10:20:00;5.81675
13/09/2023;10:30:00;5.81999
13/09/2023;10:40:00;5.83855
13/09/2023;10:50:00;5.85007
13/09/2023;11:00:00;5.85105
13/09/2023;11:10:00;5.84532
13/09/2023;11:20:00;5.84133
13/09/2023;11:30:00;5.83964
13/09/2023;11:40:00;5.84888
13/09/2023;11:50:00;5.8561
13/09/2023;12:00:00;5.8634
13/09/2023;12:10:00;5.86922
13/09/2023;12:20:00;5.87374
13/09/2023;12:30:00;5.87917
13/09/2023;12:40:00;5.88011
13/09/2023;12:50:00;5.87128
13/09/2023;13:00:00;5.86265
13/09/2023;13:10:00;5.86257
13/09/2023;13:20:00;5.86241
13/09/2023;13:30:00;5.86291
13/09/2023;13:40:00;5.86797
13/09/2023;13:50:00;5.87056
13/09/2023;14:00:00;5.87307
13/09/2023;14:10:00;5.86434
13/09/2023;14:20:00;5.86122
13/09/2023;14:30:00;5.86105
13/09/2023;14:40:00;5.87116
13/09/2023;14:50:00;5.87627
13/09/2023;15:00:00;5.85627
13/09/2023;15:10:00;5.83306
13/09/2023;15:20:00;5.82949
13/09/2023;15:30:00;5.84965
13/09/2023;15:40:00;5.86503
13/09/2023;15:50:00;5.86745
13/09/2023;16:00:00;5.86326
13/09/2023;16:10:00;5.84705
13/09/2023;16:20:00;5.84491
13/09/2023;16:30:00;5.84738
13/09/2023;16:40:00;5.86427
13/09/2023;16:50:00;5.88771
13/09/2023;17:00:00;5.89301
13/09/2023;17:10:00;5.87126
13/09/2023;17:20:00;5.83213
13/09/2023;17:30:00;5.82742
13/09/2023;17:40:00;5.86388
13/09/2023;17:50:00;5.91419
13/09/2023;18:00:00;5.93151
13/09/2023;18:10:00;5.91576
13/09/2023;18:20:00;5.90286
13/09/2023;18:30:00;5.91165
13/09/2023;18:40:00;5.92416
13/09/2023;18:50:00;5.93032
13/09/2023;19:00:00;5.92554
13/09/2023;19:10:00;5.91882
13/09/2023;19:20:00;5.92074
13/09/2023;19:30:00;5.92346
13/09/2023;19:40:00;5.92813
13/09/2023;19:50:00;5.93171
13/09/2023;20:00:00;5.92438
13/09/2023;20:10:00;5.91919
13/09/2023;20:20:00;5.91477
13/09/2023;20:30:00;5.92434
13/09/2023;20:40:00;5.92982
13/09/2023;20:50:00;5.92847
13/09/2023;21:00:00;5.9225
13/09/2023;21:10:00;5.93705
13/09/2023;21:20:00;5.96494
13/09/2023;21:30:00;5.98062
13/09/2023;21:40:00;5.97806
13/09/2023;21:50:00;5.96476
13/09/2023;22:00:00;5.95326
13/09/2023;22:10:00;5.92358
13/09/2023;22:20:00;5.88995
13/09/2023;22:30:00;5.88024
13/09/2023;22:40:00;5.86897
13/09/2023;22:50:00;5.84617
13/09/2023;23:00:00;5.83036
13/09/2023;23:10:00;5.82422
13/09/2023;23:20:00;5.8313
13/09/2023;23:30:00;5.83565
13/09/2023;23:40:00;5.83002
13/09/2023;23:50:00;5.81323
14/09/2023;0:00:00;5.8011
14/09/2023;0:10:00;5.80062
14/09/2023;0:20:00;5.80925
14/09/2023;0:30:00;5.81852
14/09/2023;0:40:00;5.82384
14/09/2023;0:50:00;5.81935
14/09/2023;1:00:00;5.81969
14/09/2023;1:10:00;5.83112
14/09/2023;1:20:00;5.84577
14/09/2023;1:30:00;5.85384
14/09/2023;1:40:00;5.86474
14/09/2023;1:50:00;5.88056
14/09/2023;2:00:00;5.884
14/09/2023;2:10:00;5.88857
14/09/2023;2:20:00;5.89918
14/09/2023;2:30:00;5.90976
14/09/2023;2:40:00;5.91339
14/09/2023;2:50:00;5.90606
14/09/2023;3:00:00;5.90473
14/09/2023;3:10:00;5.90234
14/09/2023;3:20:00;5.9093
14/09/2023;3:30:00;5.91707
14/09/2023;3:40:00;5.90106
14/09/2023;3:50:00;5.87696
14/09/2023;4:00:00;5.86741
14/09/2023;4:10:00;5.87175
14/09/2023;4:20:00;5.88113
14/09/2023;4:30:00;5.88586
14/09/2023;4:40:00;5.87346
14/09/2023;4:50:00;5.8659
14/09/2023;5:00:00;5.86357
14/09/2023;5:10:00;5.858
14/09/2023;5:20:00;5.85567
14/09/2023;5:30:00;5.85143
14/09/2023;5:40:00;5.86831
14/09/2023;5:50:00;5.88526
14/09/2023;6:00:00;5.8947
14/09/2023;6:10:00;5.91612
14/09/2023;6:20:00;5.93373
14/09/2023;6:30:00;5.8981
14/09/2023;6:40:00;5.19181
14/09/2023;6:50:00;4.68788
14/09/2023;7:00:00;4.37568
14/09/2023;7:10:00;4.19252
14/09/2023;7:20:00;4.08802
14/09/2023;7:30:00;4.02451
14/09/2023;7:40:00;3.98029
14/09/2023;7:50:00;3.95153
14/09/2023;8:00:00;3.93439
14/09/2023;8:10:00;3.91589
14/09/2023;8:20:00;3.87665
14/09/2023;8:30:00;3.83825
14/09/2023;8:40:00;3.80161
14/09/2023;8:50:00;3.76685
14/09/2023;9:00:00;3.74532
14/09/2023;9:10:00;3.73381
14/09/2023;9:20:00;3.72943
14/09/2023;9:30:00;3.82779
14/09/2023;9:40:00;4.89154
14/09/2023;9:50:00;5.5011
14/09/2023;10:00:00;5.71569
14/09/2023;10:10:00;5.79941
14/09/2023;10:20:00;5.83453
14/09/2023;10:30:00;5.85146
14/09/2023;10:40:00;5.84929
14/09/2023;10:50:00;5.83803
14/09/2023;11:00:00;5.83053
14/09/2023;11:10:00;5.84063
14/09/2023;11:20:00;5.85014
14/09/2023;11:30:00;5.86148
14/09/2023;11:40:00;5.87056
14/09/2023;11:50:00;5.86728
14/09/2023;12:00:00;5.85842
14/09/2023;12:10:00;5.84827
14/09/2023;12:20:00;5.84874
14/09/2023;12:30:00;5.85383
14/09/2023;12:40:00;5.89216
14/09/2023;12:50:00;5.91334
14/09/2023;13:00:00;5.91583
14/09/2023;13:10:00;5.92067
14/09/2023;13:20:00;5.92744
14/09/2023;13:30:00;5.93
14/09/2023;13:40:00;5.92832
14/09/2023;13:50:00;5.89884
14/09/2023;14:00:00;5.87454
14/09/2023;14:10:00;5.8702
14/09/2023;14:20:00;5.8896
14/09/2023;14:30:00;5.9055
14/09/2023;14:40:00;5.86922
14/09/2023;14:50:00;5.83694
14/09/2023;15:00:00;5.81278
14/09/2023;15:10:00;5.72456
14/09/2023;15:20:00;4.88216
14/09/2023;15:30:00;4.32031
14/09/2023;15:40:00;3.08402
14/09/2023;15:50:00;1.56793
14/09/2023;16:00:00;1.5088
14/09/2023;16:10:00;1.69002
14/09/2023;16:20:00;1.68436
14/09/2023;16:30:00;1.67942
14/09/2023;16:40:00;1.67333
14/09/2023;16:50:00;1.67086
14/09/2023;17:00:00;1.66514
14/09/2023;17:10:00;1.65941
14/09/2023;17:20:00;1.65508
14/09/2023;17:30:00;1.64975
14/09/2023;17:40:00;1.64618
14/09/2023;17:50:00;1.64073
14/09/2023;18:00:00;1.63543
14/09/2023;18:10:00;1.62985
14/09/2023;18:20:00;1.62497
14/09/2023;18:30:00;1.62143
14/09/2023;18:40:00;1.61531
14/09/2023;18:50:00;1.6103
14/09/2023;19:00:00;1.60556
14/09/2023;19:10:00;1.6019
14/09/2023;19:20:00;1.59716
14/09/2023;19:30:00;1.59004
14/09/2023;19:40:00;1.58572
14/09/2023;19:50:00;1.58081
14/09/2023;20:00:00;1.57373
14/09/2023;20:10:00;1.56746
14/09/2023;20:20:00;1.56208
14/09/2023;20:30:00;1.5556
14/09/2023;20:40:00;1.55234
14/09/2023;20:50:00;1.54681
14/09/2023;21:00:00;1.54202
14/09/2023;21:10:00;1.53608
14/09/2023;21:20:00;1.53147
14/09/2023;21:30:00;1.52019
14/09/2023;21:40:00;1.46641
14/09/2023;21:50:00;1.49814
14/09/2023;22:00:00;1.96663
14/09/2023;22:10:00;2.83445
14/09/2023;22:20:00;4.18381
14/09/2023;22:30:00;5.17701
14/09/2023;22:40:00;5.36422
14/09/2023;22:50:00;5.39188
14/09/2023;23:00:00;5.40565
14/09/2023;23:10:00;5.42161
14/09/2023;23:20:00;5.43559
14/09/2023;23:30:00;5.43741
14/09/2023;23:40:00;5.39203
14/09/2023;23:50:00;5.36441
15/09/2023;0:00:00;5.35785
15/09/2023;0:10:00;5.35694
15/09/2023;0:20:00;5.37502
15/09/2023;0:30:00;5.39172
15/09/2023;0:40:00;5.42932
15/09/2023;0:50:00;5.45081
15/09/2023;1:00:00;5.45304
15/09/2023;1:10:00;5.44117
15/09/2023;1:20:00;5.43025
15/09/2023;1:30:00;5.43547
15/09/2023;1:40:00;5.44023
15/09/2023;1:50:00;5.44488
15/09/2023;2:00:00;5.4561
15/09/2023;2:10:00;5.46653
15/09/2023;2:20:00;5.46926
15/09/2023;2:30:00;5.4709
15/09/2023;2:40:00;5.48512
15/09/2023;2:50:00;5.48552
15/09/2023;3:00:00;5.4857
15/09/2023;3:10:00;5.46327
15/09/2023;3:20:00;5.46049
15/09/2023;3:30:00;5.4513
15/09/2023;3:40:00;3.61842
15/09/2023;3:50:00;1.14139
15/09/2023;4:00:00;1.56938
15/09/2023;4:10:00;1.55438
15/09/2023;4:20:00;1.37776
15/09/2023;4:30:00;1.64113
15/09/2023;4:40:00;2.74221
15/09/2023;4:50:00;3.84816
15/09/2023;5:00:00;4.97745
15/09/2023;5:10:00;5.37657
15/09/2023;5:20:00;5.51518
15/09/2023;5:30:00;5.5577
15/09/2023;5:40:00;5.58346
15/09/2023;5:50:00;5.59876
15/09/2023;6:00:00;5.60493
15/09/2023;6:10:00;5.61199
15/09/2023;6:20:00;5.61572
15/09/2023;6:30:00;5.62226
15/09/2023;6:40:00;5.62066
15/09/2023;6:50:00;5.61717
15/09/2023;7:00:00;5.61323
15/09/2023;7:10:00;5.60866
15/09/2023;7:20:00;5.61517
15/09/2023;7:30:00;5.61932
15/09/2023;7:40:00;5.62083
15/09/2023;7:50:00;5.62317
15/09/2023;8:00:00;5.61602
15/09/2023;8:10:00;5.5855
15/09/2023;8:20:00;5.54363
15/09/2023;8:30:00;5.52182
15/09/2023;8:40:00;5.49639
15/09/2023;8:50:00;5.50038
15/09/2023;9:00:00;5.49429
15/09/2023;9:10:00;5.49571
15/09/2023;9:20:00;5.5049
15/09/2023;9:30:00;5.5604
15/09/2023;9:40:00;5.64368
15/09/2023;9:50:00;5.69239
15/09/2023;10:00:00;5.71381
15/09/2023;10:10:00;5.72702
15/09/2023;10:20:00;5.7389
15/09/2023;10:30:00;5.73962
15/09/2023;10:40:00;5.72423
15/09/2023;10:50:00;5.71346
15/09/2023;11:00:00;5.7219
15/09/2023;11:10:00;5.74025
15/09/2023;11:20:00;5.74585
15/09/2023;11:30:00;5.74988
15/09/2023;11:40:00;5.76268
15/09/2023;11:50:00;5.7755
15/09/2023;12:00:00;5.79095
15/09/2023;12:10:00;5.82282
15/09/2023;12:20:00;5.83615
15/09/2023;12:30:00;5.83295
15/09/2023;12:40:00;5.78678
15/09/2023;12:50:00;5.76113
15/09/2023;13:00:00;5.75472
15/09/2023;13:10:00;5.72557
15/09/2023;13:20:00;5.70147
15/09/2023;13:30:00;5.69121
15/09/2023;13:40:00;5.68738
15/09/2023;13:50:00;5.68122
15/09/2023;14:00:00;5.67906
15/09/2023;14:10:00;5.66011
15/09/2023;14:20:00;5.65093
15/09/2023;14:30:00;5.65403
15/09/2023;14:40:00;5.64322
15/09/2023;14:50:00;5.64683
15/09/2023;15:00:00;5.64546
15/09/2023;15:10:00;5.64152
15/09/2023;15:20:00;5.64758
15/09/2023;15:30:00;5.66339
15/09/2023;15:40:00;5.68886
15/09/2023;15:50:00;5.68834
15/09/2023;16:00:00;5.67518
15/09/2023;16:10:00;5.64408
15/09/2023;16:20:00;5.6379
15/09/2023;16:30:00;5.63127
15/09/2023;16:40:00;5.65604
15/09/2023;16:50:00;5.68907
15/09/2023;17:00:00;5.69842
15/09/2023;17:10:00;5.71028
15/09/2023;17:20:00;5.71961
15/09/2023;17:30:00;5.72909
15/09/2023;17:40:00;5.73397
15/09/2023;17:50:00;5.74213
15/09/2023;18:00:00;5.75618
15/09/2023;18:10:00;5.76765
15/09/2023;18:20:00;5.76584
15/09/2023;18:30:00;5.75117
15/09/2023;18:40:00;5.75149
15/09/2023;18:50:00;5.76065
15/09/2023;19:00:00;5.76201
15/09/2023;19:10:00;5.76461
15/09/2023;19:20:00;5.75746
15/09/2023;19:30:00;5.75535
15/09/2023;19:40:00;4.85473
15/09/2023;19:50:00;2.38157
15/09/2023;20:00:00;1.31297
15/09/2023;20:10:00;1.55672
15/09/2023;20:20:00;1.56393
15/09/2023;20:30:00;1.44798
15/09/2023;20:40:00;1.58506
15/09/2023;20:50:00;1.45756
15/09/2023;21:00:00;1.5322
15/09/2023;21:10:00;1.49986
15/09/2023;21:20:00;1.48304
15/09/2023;21:30:00;1.51027
15/09/2023;21:40:00;2.35753
15/09/2023;21:50:00;3.42037
15/09/2023;22:00:00;4.43222
15/09/2023;22:10:00;2.45626
15/09/2023;22:20:00;1.30967
15/09/2023;22:30:00;1.50184
15/09/2023;22:40:00;1.52988
15/09/2023;22:50:00;1.40214
15/09/2023;23:00:00;1.55427
15/09/2023;23:10:00;1.42458
15/09/2023;23:20:00;1.49621
